pathway,os_pval,os_pval.adj,os_hr,os_hr.ci.lower,os_hr.ci.upper,os_hr.pval,os_hr.pval.adj,pfs_pval,pfs_pval.adj,pfs_hr,pfs_hr.ci.lower,pfs_hr.ci.upper,pfs_hr.pval,pfs_hr.pval.adj
Qiagen_1.5_AHR_Pathway,0.317657240080308,0.516941399850669,0.774228085794062,0.46824313317116,1.28016640580018,0.318607627309485,0.518488018163308,0.335343367989096,0.649650085437114,0.797187775914443,0.502049229613252,1.26582875260455,0.336664722797571,0.652139121000392
Qiagen_1.5_AHR_Pathway_C-myc_expression_via_RELA,0.521015183583853,0.687257915665825,1.18083519171131,0.710162429016294,1.96345468728238,0.521712903620756,0.688178260472249,0.760559509327845,0.90499954271928,1.07498439192318,0.674929634542419,1.71216580771697,0.76076826456624,0.90522176435981
Qiagen_1.5_AHR_Pathway_CYP1A1_CYP1B1_CYP1A2_AHRR_gene_expression_via_POLR2B,0.371608889812666,0.570182080741948,0.794390030734964,0.479464457975144,1.31616746650241,0.371575182659966,0.570975206793756,0.427312456981439,0.715478430754984,0.828814086229325,0.521232481457179,1.31790096352348,0.42751592809519,0.716363536280433
Qiagen_1.5_AHR_Pathway_Cath_D_expression_via_SP1,0.365878167267118,0.5654881867466,1.26470931716862,0.759183085771154,2.10685628659442,0.367116618376067,0.566901594651239,0.642174184957125,0.839949971441366,1.11706921378439,0.699993456012626,1.78265042003818,0.642472409300829,0.840358906385396
Qiagen_1.5_AHR_Pathway_PS2_Gene_expression_via_ESR1,0.690545572241148,0.811995610627529,1.10827559167703,0.667712234374771,1.83952715537286,0.690882229282183,0.812075494706634,0.987095396600004,0.994328390069113,1.00381037023583,0.630541034497021,1.59804866656583,0.987209833657266,0.994319998903665
Qiagen_1.5_ATM_Pathway,0.0311405580180042,0.193577484691428,0.573942992208606,0.344415695895202,0.956433061069317,0.0330954711177068,0.205791180489115,0.152467454718117,0.511383627256549,0.712791127751559,0.447502277422614,1.13534884051892,0.154013411493722,0.517243981986127
Qiagen_1.5_ATM_Pathway_Apoptosis,0.38031956584493,0.576137937171018,0.798437648199658,0.4825864455288,1.32101239885436,0.38089880732733,0.577652224258688,0.975049968115142,0.991317768297875,0.992708569764989,0.623870054927038,1.5796082801251,0.97536577340677,0.991495507183251
Qiagen_1.5_ATM_Pathway_Apoptosis_and_Senescence,0.0306042382139109,0.192679183088414,0.574114161912943,0.345140566959182,0.954993711150685,0.0325711648488052,0.205062625360603,0.198323482657687,0.550352217255767,0.738077215177603,0.46396581006734,1.17413387741924,0.199765678539677,0.555229392834531
Qiagen_1.5_ATM_Pathway_Cell_Cycle_Checkpoint_Control,0.080616350299197,0.269969078287533,0.638320533336136,0.384382093741928,1.06002103092786,0.0827901736826746,0.277682469333011,0.328919444248741,0.642946028796697,0.793758388934969,0.499043879932915,1.26251899951029,0.329323040069492,0.643983515388389
Qiagen_1.5_ATM_Pathway_Cell_Survival,0.800861431758638,0.883496862403206,0.936736361063277,0.565940681957263,1.55047169802918,0.79934759977394,0.882861524645662,0.517446164931662,0.774090240462486,1.16567518361372,0.731971638538866,1.8563542112168,0.518459503037233,0.774705072282601
