pathway,os_pval,os_pval.adj,os_hr,os_hr.ci.lower,os_hr.ci.upper,os_hr.pval,os_hr.pval.adj,pfs_pval,pfs_pval.adj,pfs_hr,pfs_hr.ci.lower,pfs_hr.ci.upper,pfs_hr.pval,pfs_hr.pval.adj
Qiagen_1.5_AHR_Pathway,0.297977214332229,0.587785340543078,1.23517890244233,0.828931539470875,1.84052222456454,0.299286168145765,0.589597653283248,0.25976157325621,0.624005941478748,1.20087665523889,0.873031763246829,1.65183536476899,0.260475504955289,0.625402518737252
Qiagen_1.5_AHR_Pathway_C-myc_expression_via_RELA,0.237598075817878,0.529615088526389,0.78785344636456,0.529785974351469,1.17162983355374,0.238933527386105,0.53302767991613,0.997928284922802,0.999154049996678,1.00049016149907,0.728174256923007,1.37464426095783,0.997587894452451,0.999657676840419
Qiagen_1.5_AHR_Pathway_CYP1A1_CYP1B1_CYP1A2_AHRR_gene_expression_via_POLR2B,0.0897770665331893,0.348722744297298,1.41153050166631,0.946291437189259,2.10550183466985,0.0911458021079186,0.353963544670864,0.148178719007035,0.4975512098214,1.26433505218375,0.919194247651743,1.73906998250291,0.149314062623972,0.501363441388494
Qiagen_1.5_AHR_Pathway_Cath_D_expression_via_SP1,0.504135459843622,0.783947648844835,0.873764589792541,0.5877326345956,1.29899977206582,0.504780943252563,0.785393046382829,0.759859534222601,0.920705947023704,1.05080707478403,0.764769955645875,1.44382699694791,0.759832658534559,0.921512286065338
Qiagen_1.5_AHR_Pathway_PS2_Gene_expression_via_ESR1,0.682379769475013,0.883905556516712,0.920642610127515,0.619246375922852,1.3687327831661,0.682799094224084,0.883751359452946,0.728994751347565,0.909854310726093,1.05777916441608,0.769862715944703,1.45337179928212,0.728952437143216,0.909786304426776
Qiagen_1.5_ATM_Pathway,0.587236070130551,0.824927251832761,1.11633092013311,0.750372462054331,1.66076820014618,0.587144791125877,0.82462616406023,0.139615424337244,0.494515312325402,1.27234078241267,0.923674572640009,1.7526205814712,0.140465142818025,0.496414456507671
Qiagen_1.5_ATM_Pathway_Apoptosis,0.676056800329712,0.880654427675094,1.08874855408193,0.732233459382235,1.61884628300866,0.674400732890853,0.880742875884251,0.728941554997971,0.909854310726093,1.05788609560798,0.770278654166831,1.45288070132385,0.728123087495203,0.909786304426776
Qiagen_1.5_ATM_Pathway_Apoptosis_and_Senescence,0.0386462389784238,0.258955508188019,1.52346625312227,1.01953306370322,2.27648274198398,0.0399405103951176,0.267627987614291,0.0391548187593358,0.316687834046411,1.40039897306698,1.0153025318706,1.9315595324616,0.040118562474854,0.323276459893402
Qiagen_1.5_ATM_Pathway_Cell_Cycle_Checkpoint_Control,0.0626404476904331,0.3046772815172,1.46035527783762,0.978120840540457,2.18034157858227,0.0640567397916007,0.31191090554377,0.444230408702995,0.773528960749286,1.13178500029502,0.823434015303884,1.55560404730194,0.445557220330735,0.774089919889316
Qiagen_1.5_ATM_Pathway_Cell_Survival,0.568356844407915,0.815766567750954,1.12299086227074,0.754338747823078,1.67180657282019,0.567759673394464,0.815447689059516,0.137044780144675,0.490698253077262,1.27442744303514,0.925132520421196,1.75560286954527,0.137860685768346,0.493393317219629
Qiagen_1.5_ATM_Pathway_Checkpoint_Activation,0.0166471477009444,0.218872078211653,1.62983412256939,1.08883185918592,2.43964138694252,0.0176210557192957,0.231481592275833,0.0522467278049142,0.356805580156099,1.37147159520142,0.99570279883066,1.88905197279075,0.0531619441477955,0.363473744829498
Qiagen_1.5_ATM_Pathway_DNA_repair,0.0178749315330714,0.218872078211653,1.62524873811493,1.08348223852989,2.43791117824709,0.0188983942532723,0.231481592275833,0.145562121674563,0.49592301513825,1.2670540827673,0.920595181399299,1.7439001214595,0.146413467432792,0.49961124219085
Qiagen_1.5_ATM_Pathway_G2-Mitosis_progression,0.112906289230427,0.380443904304172,0.726002414538155,0.487746953509637,1.08064130820823,0.114609315128286,0.385919475297511,0.176874202565452,0.538017843291617,0.803680099022653,0.58504493074746,1.10402067878761,0.17730323056856,0.540131414090917
Qiagen_1.5_ATM_Pathway_G2_M_Checkpoint_Arrest,0.112906289230427,0.380443904304172,0.726002414538155,0.487746953509637,1.08064130820823,0.114609315128286,0.385919475297511,0.176874202565452,0.538017843291617,0.803680099022653,0.58504493074746,1.10402067878761,0.17730323056856,0.540131414090917
Qiagen_1.5_ATM_Pathway_NF-kB_Pathway,0.0057050666498133,0.151120217801195,1.76258206429093,1.173334047138,2.64775026424737,0.00633590007845269,0.16795693014986,0.618786425706964,0.862135813041238,1.08370467486349,0.789171327341274,1.48816331971615,0.619354975471422,0.861962658069654
Qiagen_1.5_ATM_Pathway_Repair_and_Recombination,0.12746594171259,0.402256969544529,1.36503478782298,0.913933971202258,2.03879058080724,0.128440456411169,0.406436711282255,0.10563813135865,0.443529086553754,1.30229806203907,0.944929253850293,1.79482245414684,0.106558373105803,0.447249171563521
Qiagen_1.5_ATM_Pathway_S-phase_arrest,0.116580069502025,0.387198706797841,1.37597518992559,0.922610344517377,2.05212063201085,0.117583089629528,0.391770779338955,0.227847860679657,0.588007032428628,1.21637414256242,0.884300352734739,1.67314877814856,0.228550834306933,0.589821196648634
Qiagen_1.5_ATM_Pathway_S-phase_progression,0.000138537719518589,0.0620552765741909,2.2064049968477,1.45346103247961,3.3494004320221,0.000202545776400222,0.0866977647220779,0.00219412073555812,0.156140708538522,1.64731648389794,1.19305819999356,2.27453413264878,0.00242679337709139,0.170761164051995
Qiagen_1.5_ATM_Pathway_Synaptic_Vesicle_Transport,0.185929827796736,0.468768686402225,1.30957048697168,0.8774521183511,1.95449395412025,0.186809701076486,0.472375666496455,0.317640126383593,0.681984120248967,1.17591010281005,0.855374936106496,1.61655960622931,0.318315923696665,0.682889994713967
Qiagen_1.5_Akt_Signaling_Pathway,0.736691713544092,0.895888272969918,0.934091894353558,0.627957030200034,1.38947033815208,0.73648235549059,0.895633673357168,0.786591094532358,0.930363321987,1.04508981007312,0.760877592265479,1.43546441927229,0.785352970828279,0.930601487218551
Qiagen_1.5_Akt_Signaling_Pathway_AR_mediated_apoptosis,0.796002134096339,0.920662159960104,1.05351973019692,0.708761809973521,1.56597577112072,0.796558920589957,0.920734405829035,0.226624973274818,0.585951738322666,1.21641292886224,0.885357117981035,1.67125827923249,0.226776945062813,0.586785790068198
Qiagen_1.5_Akt_Signaling_Pathway_Acetylation_of_proteins,0.519320147834519,0.792218822188752,1.13951847639564,0.766333941335416,1.69443409459884,0.518791008289411,0.792211433577868,0.235698067321768,0.596268727490257,1.21207353698965,0.881649153353555,1.66633433887216,0.236282240065769,0.598224226641132
Qiagen_1.5_Akt_Signaling_Pathway_Aggregation_and_Neurodegeneration,0.832905884999471,0.93129024225649,0.958467953567095,0.644482296497664,1.42542444223435,0.834074042909104,0.931132053051093,0.810774511736765,0.94273204096518,1.03968410930287,0.757227311899527,1.42750139905191,0.809856650886228,0.942027251338791
Qiagen_1.5_Akt_Signaling_Pathway_Apoptosis,0.85304869780589,0.937892285992511,0.963364409371733,0.648248814619725,1.43165859206171,0.853498908114475,0.937576772199907,0.493379958087531,0.801285623902282,1.11742772597975,0.813381085837704,1.53512879083275,0.493209007021661,0.800550204289519
Qiagen_1.5_Akt_Signaling_Pathway_Blocks_Apoptosis,0.634046754862366,0.85694635810937,1.10133688410974,0.740846096652377,1.63724009316026,0.633253042168786,0.856620722217578,0.189721840312287,0.554361997825419,1.23707914158312,0.899756191616753,1.70086609772604,0.190297186032888,0.556251979925002
Qiagen_1.5_Akt_Signaling_Pathway_Blood_cell_differentiation,0.516118234262485,0.791071988741661,0.87683533158786,0.589237845710155,1.30480451029784,0.51692491840352,0.791853048170453,0.885510465228183,0.970891286861875,1.02360867898263,0.74543903135411,1.40558071635349,0.885327016261504,0.971056999770226
Qiagen_1.5_Akt_Signaling_Pathway_Cell_Cycle,0.477358506816714,0.764017543326209,0.865666952798119,0.581671628286338,1.28832013927605,0.477013800104806,0.763929890787878,0.61723463453583,0.860767450654028,0.922304297008289,0.671488337018159,1.26680564558629,0.617446200378535,0.860665321745357
Qiagen_1.5_Akt_Signaling_Pathway_Cell_Cycle_Progression,0.548833336052288,0.806132948386332,0.88568982044825,0.59527565062944,1.3177869063117,0.549325523300512,0.806153755313625,0.947464408906216,0.988500509746785,0.989426414258494,0.720506173222474,1.35871789252545,0.947626646380906,0.988063384684818
Qiagen_1.5_Akt_Signaling_Pathway_Cell_Survival,0.516007723017157,0.791071988741661,1.14060764533931,0.766845701806291,1.69654181739827,0.51604195479731,0.791853048170453,0.337491521472106,0.699353956086629,1.1684054857409,0.850347156894823,1.60542828660068,0.33704220820577,0.69798999039595
Qiagen_1.5_Akt_Signaling_Pathway_ERK_mediated_apoptosis,0.701352939412156,0.889047224372288,0.925666821795616,0.622763325050012,1.37589840394725,0.702490294120507,0.889742526752797,0.664319152156083,0.875703329282102,1.072937305509,0.781112804925018,1.47378772220156,0.663798003559735,0.875104665757537
Qiagen_1.5_Akt_Signaling_Pathway_Elevation_of_Glucose_Import,0.277613419759745,0.569615781737698,0.802394123853307,0.538708490140884,1.19514791724544,0.278806236989559,0.571595303228444,0.295647718163701,0.663188835530034,0.844336543551449,0.614730223349332,1.15970253567846,0.296045141864705,0.663685770560191
Qiagen_1.5_Akt_Signaling_Pathway_Enhancement_of_Breast_Epithelial,0.548548697222842,0.806132948386332,1.12954690610576,0.759102360634036,1.68076965539593,0.548011703741371,0.80599509962195,0.278519875946355,0.64589124865938,1.19242750721699,0.867049783191072,1.63990971168305,0.279033683387443,0.646998372407586
Qiagen_1.5_Akt_Signaling_Pathway_Genetic_Stability,0.919966476864115,0.967181749496342,0.980006326288293,0.659492500552362,1.45629009997942,0.920394266732935,0.967016568197802,0.72018807725244,0.904575382151652,1.05975695738622,0.771594440093137,1.45553771563328,0.719991250932987,0.904704183085026
Qiagen_1.5_Akt_Signaling_Pathway_Glucose_Uptake,0.809980054474358,0.920662159960104,1.05013507756327,0.706219854104581,1.56153027236404,0.809041493960966,0.920734405829035,0.363501948821738,0.717887629967976,1.15885260847577,0.843224976225907,1.59262285396455,0.363449747002035,0.718592143573047
Qiagen_1.5_Akt_Signaling_Pathway_Glycogen_Synthesis_and_Apoptosis,0.444594450311678,0.734188212481907,0.856857500095181,0.576188392889326,1.27424430018046,0.445469705251486,0.735633578836061,0.7885980142011,0.930972070474467,1.0443964762338,0.760520475561241,1.43423357374386,0.788379169546928,0.931020652743579
Qiagen_1.5_Akt_Signaling_Pathway_Increased_GLUT4_translocation,0.636121355497078,0.858195864425075,1.10081434628141,0.740138460062771,1.63725071775922,0.635334585878537,0.857134427912919,0.364095272392761,0.718208820607652,1.15858589975137,0.842980458757242,1.59235160573189,0.36428959760222,0.718592143573047
Qiagen_1.5_Akt_Signaling_Pathway_Induction_of_Chromatin_Condensation,0.583840456843562,0.822548186751163,0.895335433646225,0.602013553812846,1.33157390504813,0.585117985138142,0.823196718383364,0.769487124021855,0.924162853171678,1.04861313386652,0.763590799511357,1.44002455925481,0.76928283488863,0.923626380528346
Qiagen_1.5_Akt_Signaling_Pathway_JNK_mediated_apoptosis,0.943420861063197,0.97450126378165,0.98601880044578,0.663453582815007,1.46541235139222,0.944473179951314,0.974753100127267,0.332091729180822,0.693559920929124,1.17047072294517,0.851485631927538,1.60895458702042,0.332239543273876,0.693868624584419
Qiagen_1.5_Akt_Signaling_Pathway_NF-kB_dependent_transciption,0.538566999153694,0.803331427168047,0.883200489678181,0.594114920520881,1.31294986546355,0.539223470436267,0.802475734749286,0.696978181556587,0.893243454055982,1.06531596650165,0.775724532171225,1.463016910535,0.695859906003077,0.891810278176971
Qiagen_1.5_Akt_Signaling_Pathway_NF-kB_pathway,0.941220406954859,0.97450126378165,0.98548584800259,0.663104794827067,1.46459860370435,0.942342489441659,0.974753100127267,0.454441997671826,0.778087091764452,1.12898387216769,0.821760631720412,1.55106552250656,0.454087914986917,0.778804585181875
Qiagen_1.5_Akt_Signaling_Pathway_NFAT_degradation,0.59211889801226,0.827291156882489,1.11510019104262,0.749741802310982,1.65850221000153,0.59065250957176,0.826528413658733,0.344337273104472,0.707432598543532,1.16589088186382,0.848091015257786,1.60277791411341,0.344535148134588,0.707326914173048
Qiagen_1.5_Akt_Signaling_Pathway_NO_production,0.919141338513411,0.967181749496342,1.02101065035922,0.687050171666045,1.51730221625454,0.918061227799795,0.967016568197802,0.480947920303886,0.79372296625063,1.12109894717976,0.815978314522516,1.54031403408441,0.480653333666674,0.793734630787262
Qiagen_1.5_Akt_Signaling_Pathway_Neuroprotection,0.878596307522079,0.952812440223712,1.03175512378336,0.69338211213621,1.53525540509486,0.877478640168336,0.95215096969074,0.610158254449069,0.85484295707309,1.08614565864186,0.790405513512402,1.49254069160544,0.610356571255185,0.854725467253553
Qiagen_1.5_Akt_Signaling_Pathway_Promotes_Adipogenesis,0.600069988339381,0.832662496826789,1.11216019407442,0.748036856836544,1.65352854739607,0.599348912072272,0.832367836526841,0.2991235287809,0.664250010991484,1.18333253018325,0.861301882496634,1.62576665098066,0.298955830226828,0.664786253823012
Qiagen_1.5_Akt_Signaling_Pathway_Protein_Synthesis,0.621741210613166,0.848639461999296,0.905174430818431,0.608915983538451,1.34557274296895,0.622337033666878,0.849459130867799,0.698687789972587,0.893918078449262,1.0645711164511,0.775211211665612,1.46193920434525,0.699023061674503,0.893831415996042
Qiagen_1.5_Akt_Signaling_Pathway_Proto-Oncogenic_and_RTK-signaling,0.812430531342701,0.920917128926347,1.04927653117176,0.705773132021653,1.55996479451427,0.812088005291791,0.921219951948871,0.555533781587541,0.829963659236434,1.10041344489086,0.801111135759953,1.51153778251736,0.554661663473511,0.829484948794161
Qiagen_1.5_Akt_Signaling_Pathway_Regulation_of_Cyclic_Nucleotide,0.537708007789373,0.802842687519509,1.13281631900427,0.76196739975892,1.68415710830727,0.537659899624308,0.802475734749286,0.188122837358385,0.55393136974264,1.23759013257828,0.900345109652274,1.70115805576671,0.189102699188336,0.556251979925002
Qiagen_1.5_Akt_Signaling_Pathway_Regulation_of_Na+_Transport,0.112164782944312,0.380443904304172,1.38145778565835,0.925736082522557,2.06152233837074,0.113616349024638,0.385919475297511,0.0253327182671276,0.267581526686584,1.43879073614126,1.04448979362662,1.98194256663642,0.0259912245947434,0.275550546869782
Qiagen_1.5_Akt_Signaling_Pathway_Splicing_Regulation,0.426716182493688,0.718004623327352,1.1762700761807,0.788695630424529,1.75430323022506,0.42600667136658,0.717210117476215,0.167905141513007,0.526358234079157,1.25188232212166,0.909390767886082,1.72336184155879,0.168344140367585,0.527782217927147
Qiagen_1.5_Akt_Signaling_Pathway_Survival_Genes,0.827581315330207,0.928466601795957,0.9572178543417,0.6441275940375,1.42249148950011,0.828726021603626,0.929625106639257,0.638119285729238,0.863809043005456,1.07947938136616,0.785853882984836,1.48281475732958,0.6368072544299,0.863657739886654
