pathway,os_pval,os_pval.adj,os_hr,os_hr.ci.lower,os_hr.ci.upper,os_hr.pval,os_hr.pval.adj,pfs_pval,pfs_pval.adj,pfs_hr,pfs_hr.ci.lower,pfs_hr.ci.upper,pfs_hr.pval,pfs_hr.pval.adj
Qiagen_1.5_AHR_Pathway,0.664826962967438,0.886411896722123,0.85027512652914,0.409345103953973,1.76615717107841,0.66365046126257,0.886276459963017,0.804200993160349,0.905615752641039,1.07979938593465,0.587826248037719,1.98352271229309,0.804556633557518,0.905551122680491
Qiagen_1.5_AHR_Pathway_C-myc_expression_via_RELA,0.820234067094283,0.933462913584491,1.08769342490175,0.522502419658273,2.26425168968263,0.82220567036679,0.934060511181272,0.503317263351824,0.723264274773757,1.2302231191422,0.669373576315801,2.26099292894396,0.504610584992911,0.725467739223872
Qiagen_1.5_AHR_Pathway_CYP1A1_CYP1B1_CYP1A2_AHRR_gene_expression_via_POLR2B,0.275705251698224,0.688579562505812,1.51960006215386,0.71074618234873,3.24895779428191,0.28045678107573,0.699868201825645,0.104581182501451,0.376518682995007,1.67327095261873,0.891983015317576,3.13888900662616,0.108751571304609,0.391353605801887
Qiagen_1.5_AHR_Pathway_Cath_D_expression_via_SP1,0.780009147072875,0.920180370148767,1.11001150434393,0.533430172765567,2.3098159847013,0.780127861649693,0.920391845135016,0.381581435876848,0.631511007239778,1.3118126135117,0.713700324192515,2.41116933065062,0.38216476382268,0.633043434303114
Qiagen_1.5_AHR_Pathway_PS2_Gene_expression_via_ESR1,0.822416207994057,0.933637032516168,1.08655731666583,0.521942379991549,2.26194853619504,0.824386247980092,0.935170886409849,0.675021276109913,0.82990817591707,1.1381677683413,0.620713710003626,2.08699412952139,0.675678792701775,0.831054664853384
Qiagen_1.5_ATM_Pathway,0.00118413594850815,0.622274874673099,3.79338102137718,1.59807150716184,9.00444035755358,0.00250402662390737,0.642830706253662,1.11922321599944e-05,0.0338229255875031,4.36296101768011,2.13019279389745,8.93601222214661,5.64221878130918e-05,0.137562093432348
Qiagen_1.5_ATM_Pathway_Apoptosis,0.260729580422851,0.688449074167283,1.53401750978172,0.722340058205598,3.25775885413671,0.265483836301191,0.699868201825645,0.0489229967860631,0.309404314988951,1.87013295742676,0.992384263560248,3.52423693812576,0.0528288264662083,0.333529750980183
Qiagen_1.5_ATM_Pathway_Apoptosis_and_Senescence,0.182747236111619,0.637061646980171,1.69297601901074,0.77244629385469,3.7105075443402,0.188491814677022,0.654197083057414,0.00265924230516898,0.223800240792663,2.71771837239258,1.37861519779623,5.35754513909829,0.00388728972991613,0.27889356396452
Qiagen_1.5_ATM_Pathway_Cell_Cycle_Checkpoint_Control,0.530950142453338,0.813244465531671,1.27269543514633,0.595595179478097,2.71955470167112,0.533668291162726,0.81658003842722,0.0339348902039657,0.274239572455634,1.975018484535,1.04060770326755,3.74848081751324,0.0373683146799868,0.302376938120628
Qiagen_1.5_ATM_Pathway_Cell_Survival,0.080769029032312,0.622274874673099,1.95618279161548,0.907226990033961,4.21796436420976,0.0869691655650216,0.642830706253662,0.00187194913331649,0.223800240792663,2.71490539589393,1.40879965317229,5.23190880410625,0.00284553494608692,0.27889356396452
Qiagen_1.5_ATM_Pathway_Checkpoint_Activation,0.351475354833053,0.708578066914934,1.43748842609519,0.665766441083867,3.1037505762435,0.355452249317735,0.714092603348212,0.00822339064992632,0.230102653185901,2.3827052321627,1.22701815465178,4.62689504784606,0.01034219605128,0.27889356396452
Qiagen_1.5_ATM_Pathway_DNA_repair,0.609092977231849,0.858926260940106,1.21730392013721,0.569884443694121,2.60022685366857,0.611589524067918,0.861642676798717,0.0545340829614914,0.320003880989567,1.85598661564095,0.977878674232228,3.52261114615564,0.0585520079815602,0.343580908971408
Qiagen_1.5_ATM_Pathway_G2-Mitosis_progression,0.330544392285643,0.697662611587143,1.44419544010496,0.685929505322338,3.04069216010736,0.333257941206424,0.705534989451879,0.225609466751151,0.500084433520023,1.45478534137388,0.790171407945062,2.67840669530206,0.228696656162628,0.506687166366175
Qiagen_1.5_ATM_Pathway_G2_M_Checkpoint_Arrest,0.330544392285643,0.697662611587143,1.44419544010496,0.685929505322338,3.04069216010736,0.333257941206424,0.705534989451879,0.225609466751151,0.500084433520023,1.45478534137388,0.790171407945062,2.67840669530206,0.228696656162628,0.506687166366175
Qiagen_1.5_ATM_Pathway_NF-kB_Pathway,0.730065664388755,0.908872433656503,1.14250667765839,0.53252742270116,2.45118176613889,0.732300213750814,0.909616819153583,0.0634908515597261,0.329161529381285,1.82329022630549,0.958111739458976,3.46972812504972,0.0673069832426034,0.348668359483527
Qiagen_1.5_ATM_Pathway_Repair_and_Recombination,0.397268785467735,0.740174093456101,1.39099062739694,0.644002716076555,3.00442044296618,0.400935859448033,0.745418868445353,0.226315465513327,0.500677406135632,1.47548251161602,0.782123128051606,2.78351139865674,0.229697308141778,0.508089582539705
Qiagen_1.5_ATM_Pathway_S-phase_arrest,0.424176660547263,0.754588205880573,1.3659683279828,0.632094748871439,2.95188257200918,0.427647946463354,0.758772322606668,0.0326648825935587,0.271937397238938,2.00556737078082,1.04536093856611,3.8477623664205,0.036312620724454,0.301474559970605
Qiagen_1.5_ATM_Pathway_S-phase_progression,0.054831125320999,0.622274874673099,2.16444703362115,0.965242115477,4.85352937489289,0.0609162321257252,0.642830706253662,0.00710887724283227,0.223800240792663,2.41322245951009,1.24392683407217,4.68166011020069,0.00917332278924596,0.27889356396452
Qiagen_1.5_ATM_Pathway_Synaptic_Vesicle_Transport,0.770772690364123,0.920062386421849,1.11478371558384,0.533137549029605,2.33099832265219,0.772795495041157,0.920391845135016,0.491129000458284,0.715963260677729,1.24103076366401,0.66984954237,2.29925865278825,0.492487106966265,0.717943095635337
Qiagen_1.5_Akt_Signaling_Pathway,0.760515418585371,0.918209186961643,1.11986835707691,0.537392410227056,2.33368598684203,0.76249640654593,0.919162882356623,0.671652628099048,0.827112568099154,1.13991791546408,0.621454098702667,2.09092329861304,0.672226933644459,0.827819801741465
Qiagen_1.5_Akt_Signaling_Pathway_AR_mediated_apoptosis,0.442590160832875,0.766479923230343,1.34100243752536,0.632135977135495,2.84477960833337,0.444465217805502,0.770464299815233,0.298578599094599,0.565890536463808,1.38572415129716,0.746769513727339,2.57138432701117,0.301027307980729,0.57070547347413
Qiagen_1.5_Akt_Signaling_Pathway_Acetylation_of_proteins,0.139404397800691,0.622274874673099,1.80482329277521,0.814316552540529,4.00014847786336,0.145914127671165,0.642830706253662,0.0881502290292023,0.358032194967521,1.73124750872641,0.913670690425588,3.28041379446603,0.0923569895226227,0.374210359268767
Qiagen_1.5_Akt_Signaling_Pathway_Aggregation_and_Neurodegeneration,0.568694281740569,0.834096770111005,1.24842656138117,0.58276695362343,2.67442906546333,0.568117791201012,0.836440171769919,0.691988494508592,0.842202670320163,1.13311945614316,0.610712915984133,2.1023948704624,0.691894177927618,0.842766709269352
Qiagen_1.5_Akt_Signaling_Pathway_Apoptosis,0.324216862544539,0.696706393087995,1.46926928269861,0.679045177359059,3.17909956076487,0.328540121440961,0.704051723963313,0.287717955059247,0.559148213387162,1.39719383748512,0.75152971270137,2.59756944604278,0.290449533349237,0.563982517625463
Qiagen_1.5_Akt_Signaling_Pathway_Blocks_Apoptosis,0.414380749810202,0.750304748907388,1.36517375648414,0.642913746990533,2.89883268808136,0.417826043079046,0.754734191383668,0.13828848450662,0.417907800179005,1.5979316172019,0.854509687841708,2.98812932092407,0.142200333491834,0.429300107704618
Qiagen_1.5_Akt_Signaling_Pathway_Blood_cell_differentiation,0.330898291693456,0.697662611587143,1.46423969148272,0.674138387281265,3.18035275036027,0.335257526423858,0.705534989451879,0.202507545468724,0.481032625469239,1.50127397681719,0.799724491078714,2.81825000811019,0.20606416074186,0.489065289083365
Qiagen_1.5_Akt_Signaling_Pathway_Cell_Cycle,0.0969031355064234,0.622274874673099,0.533723752517018,0.25147774054063,1.13274854223061,0.101982346449322,0.642830706253662,0.0321172197900408,0.271422586702411,0.511535350248838,0.274271174603491,0.95405000154497,0.0350414859995814,0.29977840925221
Qiagen_1.5_Akt_Signaling_Pathway_Cell_Cycle_Progression,0.132537958032978,0.622274874673099,1.82525118886233,0.824373434397974,4.04130187052464,0.137879513167414,0.642830706253662,0.230977960218925,0.506175051328203,1.46807779695971,0.781791832658874,2.75681112016233,0.232371364353444,0.509631326019532
Qiagen_1.5_Akt_Signaling_Pathway_Cell_Survival,0.868240719476257,0.945865344111498,1.06393932885882,0.505595938303854,2.23887656077703,0.870302501110048,0.946876736389755,0.59970525138845,0.785353975569595,1.17851077040718,0.637103995613216,2.18000145271248,0.600698780478046,0.786551772453478
Qiagen_1.5_Akt_Signaling_Pathway_ERK_mediated_apoptosis,0.599539745042233,0.850908515863697,1.22328644812088,0.57350736044084,2.60925985850633,0.602051955827404,0.854178878173904,0.35849322324952,0.61380539414167,1.33653324641942,0.717554837483394,2.48945589308465,0.360674330856048,0.617190162993758
Qiagen_1.5_Akt_Signaling_Pathway_Elevation_of_Glucose_Import,0.312825788562841,0.69478788813713,1.48459482475441,0.685682329845306,3.21434824517763,0.316070958606475,0.703891108925208,0.335209621297507,0.597994967863675,1.35663749521297,0.72850797951208,2.52634884610377,0.336317684727613,0.600326073979236
Qiagen_1.5_Akt_Signaling_Pathway_Enhancement_of_Breast_Epithelial,0.790785115665026,0.922738542376297,1.10761099046727,0.516365557232008,2.3758403112326,0.792942843033451,0.923775355299572,0.778062789780338,0.894282119137218,1.09283284110003,0.58843943653875,2.02957780262254,0.778663229169554,0.893762048248178
Qiagen_1.5_Akt_Signaling_Pathway_Genetic_Stability,0.431228515731289,0.759867390402307,1.35130690187833,0.636487609277336,2.86891734646221,0.433159797769766,0.763484823649065,0.797514083225732,0.903250818480498,1.08372319728291,0.588792344626402,1.994686206517,0.796173765281995,0.902767177328027
Qiagen_1.5_Akt_Signaling_Pathway_Glucose_Uptake,0.632750728348968,0.876083475220028,1.19678224913742,0.569779126807185,2.51375960343858,0.635206594328446,0.876623477941989,0.309567050954803,0.577476313571243,1.37594557093945,0.740953084700399,2.55512292651214,0.312219438220038,0.581706006350773
Qiagen_1.5_Akt_Signaling_Pathway_Glycogen_Synthesis_and_Apoptosis,0.522076833655084,0.806191206594616,1.27791565693433,0.600056768243917,2.72152321690681,0.524904693386589,0.809317338476669,0.516061093172047,0.731833234897197,1.2257179406861,0.661977023696023,2.26954171571016,0.517295838746663,0.733584244341818
Qiagen_1.5_Akt_Signaling_Pathway_Increased_GLUT4_translocation,0.343318936024634,0.707232327652655,1.44878684131455,0.668586282217579,3.13943520439015,0.347421039376646,0.714092603348212,0.183596930272007,0.465852160606217,1.52721630075089,0.814042351662415,2.86519445151238,0.187148286172596,0.475174033656067
Qiagen_1.5_Akt_Signaling_Pathway_Induction_of_Chromatin_Condensation,0.518101148395123,0.805231740078079,1.28153427391214,0.600914516037257,2.73305112687559,0.520908108538228,0.809105658720337,0.289425961499575,0.559593893571156,1.3961723007462,0.750399157689951,2.59768027908199,0.292107685751552,0.564417791778255
Qiagen_1.5_Akt_Signaling_Pathway_JNK_mediated_apoptosis,0.123668783810655,0.622274874673099,1.85380964293115,0.835366682062426,4.11389425268905,0.129098418186052,0.642830706253662,0.0360052893157504,0.280445664046346,1.97279900165022,1.03359172030424,3.76544802406748,0.0393848965693012,0.307708288361317
Qiagen_1.5_Akt_Signaling_Pathway_NF-kB_dependent_transciption,0.565232228977634,0.833641676901127,1.24723828516399,0.584449643031668,2.66165504338329,0.567828954962248,0.836440171769919,0.845109423852398,0.930051230474124,1.06291086262778,0.575400873340329,1.96346504539264,0.845509768240779,0.930491813409917
Qiagen_1.5_Akt_Signaling_Pathway_NF-kB_pathway,0.46308286760742,0.775740812588484,1.32745019321957,0.619564310045681,2.8441341550948,0.466256789098238,0.780624939974999,0.0839591126177865,0.352754071911774,1.7426317809673,0.920309900399291,3.29972058620657,0.0881901337960537,0.370311589829577
Qiagen_1.5_Akt_Signaling_Pathway_NFAT_degradation,0.726977655998679,0.907862538429756,1.14249395107823,0.537638243068464,2.42782660102571,0.729058712432461,0.908467020222545,0.460073338082506,0.690771999388769,1.26311965978353,0.678322232747306,2.35208459623942,0.461502314206948,0.692352743557946
